participant_id,condition,image_path,trial_type,user_response,boundary_position,RT
00003,item_only,Objects\086a.jpg,Target,Foil,Mid,0.6838653000013437
00003,item_only,Objects\097b.jpg,Lure,Target,,
00003,item_only,Objects\001a.jpg,Target,Target,Pre,4.89734459999454
00003,item_only,Scenes\142b.jpg,Lure,Target,,
00003,item_only,Foils\101b.jpg,Foil,Lure,,
00003,item_only,Scenes\155a.jpg,Target,Target,Mid,1.495292999999947
00003,item_only,Objects\094b.jpg,Lure,Foil,,
00003,item_only,Foils\017a.jpg,Foil,Foil,,
00003,item_only,Scenes\185b.jpg,Lure,Target,,
00003,item_only,Scenes\085a.jpg,Target,Target,Mid,0.8858819000015501
00003,item_only,Objects\085b.jpg,Lure,Foil,,
00003,item_only,Objects\023b.jpg,Lure,Target,,
00003,item_only,Objects\096b.jpg,Lure,Target,,
00003,item_only,Foils\scenes13.jpg,Foil,Target,,
00003,item_only,Objects\136a.jpg,Target,Target,Mid,2.3390700000018114
00003,item_only,Foils\033a.jpg,Foil,Lure,,
00004,item_only,Objects\041b.jpg,Lure,Target,,
00004,item_only,Scenes\181b.jpg,Lure,Lure,,
00004,item_only,Scenes\049a.jpg,Target,Target,Mid,0.93753110000398
00004,item_only,Foils\057a.jpg,Foil,Foil,,
00004,item_only,Scenes\071a.jpg,Target,Target,Mid,1.278631499997573
00004,item_only,Scenes\042b.jpg,Lure,Target,,
00004,item_only,Objects\076a.jpg,Target,Target,Mid,1.0762530000065451
00004,item_only,Scenes\035a.jpg,Target,Lure,Mid,2.8195934999966994
00004,item_only,Scenes\098a.jpg,Target,Target,Pre,1.9113559999968857
00004,item_only,Objects\029a.jpg,Target,Target,Mid,1.5895530999987386
00004,item_only,Foils\scenes18.jpg,Foil,Foil,,
00004,item_only,Objects\103b.jpg,Lure,Target,,
00004,item_only,Objects\039b.jpg,Lure,Target,,
00004,item_only,Objects\049b.jpg,Lure,Lure,,
00004,item_only,Foils\050a.jpg,Foil,Foil,,
00004,item_only,Objects\061a.jpg,Target,Target,Mid,1.0412760000035632
00004,item_only,Objects\068b.jpg,Lure,Target,,
00004,item_only,Scenes\090a.jpg,Target,Target,Mid,1.190928400013945
00004,item_only,Scenes\157b.jpg,Lure,Foil,,
00004,item_only,Objects\082b.jpg,Lure,Lure,,
00004,item_only,Scenes\114b.jpg,Lure,Lure,,
00004,item_only,Scenes\163a.jpg,Target,Target,Mid,0.919831900013378
00004,item_only,Objects\158a.jpg,Target,Target,Mid,1.529562299998361
00004,item_only,Scenes\080b.jpg,Lure,Target,,
00004,item_only,Objects\123a.jpg,Target,Target,Mid,2.136281500002952
00004,item_only,Scenes\075a.jpg,Target,Lure,Mid,1.0704688999976495
00004,item_only,Scenes\002b.jpg,Lure,Target,,
00004,item_only,Scenes\126b.jpg,Lure,Foil,,
00004,item_only,Foils\009a.jpg,Foil,Foil,,
00004,item_only,Objects\156a.jpg,Target,Lure,Mid,1.2060190999909537
00004,item_only,Foils\scenes15.jpg,Foil,Lure,,
00004,item_only,Foils\scenes14.jpg,Foil,Foil,,
00004,item_only,Scenes\050a.jpg,Target,Lure,Mid,1.248925000007148
00004,item_only,Foils\020b.jpg,Foil,Lure,,
00004,item_only,Scenes\158b.jpg,Lure,Foil,,
00004,item_only,Objects\176b.jpg,Lure,Lure,,
00004,item_only,Objects\034a.jpg,Target,Target,Pre,0.928263200010406
00004,item_only,Scenes\133a.jpg,Target,Target,Pre,1.0818628999986686
00004,item_only,Foils\098a.jpg,Foil,Foil,,
00004,item_only,Scenes\085b.jpg,Lure,Foil,,
00004,item_only,Objects\113b.jpg,Lure,Lure,,
00004,item_only,Scenes\014b.jpg,Lure,Lure,,
00004,item_only,Objects\038a.jpg,Target,Target,Pre,1.4329273999901488
00004,item_only,Scenes\017a.jpg,Target,Target,Mid,1.0795120999973733
00004,item_only,Scenes\183b.jpg,Lure,Lure,,
00004,item_only,Scenes\077b.jpg,Lure,Lure,,
00004,item_only,Objects\088a.jpg,Target,Lure,Mid,3.496830999996746
00004,item_only,Objects\083a.jpg,Target,Lure,Pre,2.755609600004391
00004,item_only,Foils\081a.jpg,Foil,Lure,,
00004,item_only,Objects\115b.jpg,Lure,Lure,,
00004,item_only,Objects\144b.jpg,Lure,Lure,,
00004,item_only,Objects\131a.jpg,Target,Lure,Mid,1.153258199992706
00004,item_only,Objects\122b.jpg,Lure,Foil,,
00004,item_only,Scenes\043b.jpg,Lure,Lure,,
00004,item_only,Objects\183a.jpg,Target,Target,Mid,0.7674210999975912
00004,item_only,Foils\058a.jpg,Foil,Foil,,
00004,item_only,Foils\scenes4.jpg,Foil,Foil,,
00004,item_only,Scenes\084a.jpg,Target,Target,Mid,2.431767599991872
00004,item_only,Scenes\134b.jpg,Lure,Lure,,
00004,item_only,Foils\090a.jpg,Foil,Foil,,
00004,item_only,Objects\125b.jpg,Lure,Target,,
00004,item_only,Scenes\100a.jpg,Target,Target,Mid,0.893631999992067
00004,item_only,Foils\scenes5.jpg,Foil,Foil,,
00004,item_only,Objects\132a.jpg,Target,Target,Mid,1.5147808999900008
00004,item_only,Objects\084a.jpg,Target,Lure,Mid,2.6406921000016155
00004,item_only,Foils\scenes29.jpg,Foil,Foil,,
00004,item_only,Scenes\128a.jpg,Target,Target,Pre,0.920714499996393
00004,item_only,Scenes\029b.jpg,Lure,Target,,
00004,item_only,Scenes\012b.jpg,Lure,Target,,
00004,item_only,Objects\153b.jpg,Lure,Lure,,
00004,item_only,Objects\173a.jpg,Target,Target,Mid,1.043028800006141
00004,item_only,Foils\scenes13.jpg,Foil,Foil,,
00004,item_only,Scenes\187a.jpg,Target,Lure,Mid,0.8530755000101635
00004,item_only,Scenes\036b.jpg,Lure,Foil,,
00004,item_only,Objects\167b.jpg,Lure,Lure,,
00004,item_only,Scenes\062b.jpg,Lure,Lure,,
00004,item_only,Objects\060a.jpg,Target,Lure,Pre,0.9768142000102672
00004,item_only,Objects\055b.jpg,Lure,Lure,,
00004,item_only,Objects\072b.jpg,Lure,Lure,,
00004,item_only,Scenes\179b.jpg,Lure,Lure,,
00004,item_only,Foils\scenes23.jpg,Foil,Lure,,
00004,item_only,Objects\110a.jpg,Target,Target,Pre,2.2958460000081686
00004,item_only,Objects\019a.jpg,Target,Lure,Mid,2.948951600003056
00004,item_only,Scenes\130a.jpg,Target,Target,Pre,0.8318301999970572
00004,item_only,Foils\scenes2.jpg,Foil,Foil,,
00004,item_only,Objects\102a.jpg,Target,Lure,Pre,0.909765399992466
00004,item_only,Objects\180a.jpg,Target,Target,Mid,1.5896404000086477
00004,item_only,Scenes\117b.jpg,Lure,Lure,,
00004,item_only,Objects\127a.jpg,Target,Target,Mid,1.816942300007213
00004,item_only,Scenes\189b.jpg,Lure,Lure,,
00004,item_only,Foils\scenes25.jpg,Foil,Foil,,
00004,item_only,Scenes\165b.jpg,Lure,Lure,,
00004,item_only,Objects\187a.jpg,Target,Target,Pre,0.9074519999994664
00004,item_only,Objects\147a.jpg,Target,Target,Pre,1.0969570000015665
00004,item_only,Scenes\020b.jpg,Lure,Target,,
00004,item_only,Foils\scenes30.jpg,Foil,Foil,,
00004,item_only,Scenes\190a.jpg,Target,Foil,Mid,1.2137096999940695
00004,item_only,Objects\116b.jpg,Lure,Lure,,
00004,item_only,Scenes\156b.jpg,Lure,Lure,,
00004,item_only,Scenes\095b.jpg,Lure,Lure,,
00004,item_only,Scenes\044a.jpg,Target,Lure,Pre,1.9679689000040528
00004,item_only,Scenes\108a.jpg,Target,Target,Mid,0.666477799997665
00004,item_only,Objects\108a.jpg,Target,Target,Pre,1.0084708999929717
00004,item_only,Scenes\086b.jpg,Lure,Lure,,
00004,item_only,Objects\001b.jpg,Lure,Target,,
00004,item_only,Objects\124a.jpg,Target,Lure,Mid,1.235390200003167
00004,item_only,Foils\097a.jpg,Foil,Foil,,
00004,item_only,Objects\005b.jpg,Lure,Lure,,
00004,item_only,Scenes\011a.jpg,Target,Foil,Mid,1.8318889000074705
00004,item_only,Scenes\083a.jpg,Target,Target,Mid,1.0140094999951543
00004,item_only,Foils\scenes20.jpg,Foil,Lure,,
00004,item_only,Objects\177b.jpg,Lure,Lure,,
00004,item_only,Foils\scenes17.jpg,Foil,Foil,,
00004,item_only,Scenes\032b.jpg,Lure,Target,,
00004,item_only,Foils\scenes8.jpg,Foil,Foil,,
00004,item_only,Objects\185a.jpg,Target,Lure,Mid,1.6553531999961706
00004,item_only,Foils\105a.jpg,Foil,Lure,,
00004,item_only,Objects\145b.jpg,Lure,Lure,,
00004,item_only,Objects\172a.jpg,Target,Target,Mid,1.3238888999912888
00004,item_only,Scenes\023b.jpg,Lure,Target,,
00004,item_only,Foils\scenes3.jpg,Foil,Foil,,
00004,item_only,Scenes\094b.jpg,Lure,Target,,
00004,item_only,Objects\189a.jpg,Target,Target,Pre,1.6372333000035724
00004,item_only,Objects\085b.jpg,Lure,Target,,
00004,item_only,Objects\192a.jpg,Target,Target,Mid,1.400724299994181
00004,item_only,Objects\069a.jpg,Target,Target,Pre,1.1022136000101457
00004,item_only,Scenes\131a.jpg,Target,Target,Mid,1.5195753000007244
00004,item_only,Objects\079a.jpg,Target,Target,Mid,0.9981475000095088
00004,item_only,Foils\scenes27.jpg,Foil,Foil,,
00004,item_only,Scenes\137b.jpg,Lure,Foil,,
00004,item_only,Scenes\180a.jpg,Target,Lure,Pre,0.8712233999976888
00004,item_only,Objects\040b.jpg,Lure,Target,,
00004,item_only,Objects\002b.jpg,Lure,Lure,,
00004,item_only,Objects\017b.jpg,Lure,Lure,,
00004,item_only,Scenes\074a.jpg,Target,Target,Mid,1.2430293999932474
00004,item_only,Objects\043b.jpg,Lure,Target,,
00004,item_only,Scenes\018b.jpg,Lure,Target,,
00004,item_only,Objects\107b.jpg,Lure,Lure,,
00004,item_only,Scenes\003b.jpg,Lure,Target,,
00004,item_only,Foils\113a.jpg,Foil,Foil,,
00004,item_only,Foils\101b.jpg,Foil,Foil,,
00004,item_only,Scenes\079a.jpg,Target,Target,Mid,0.5878016000060597
00004,item_only,Scenes\068a.jpg,Target,Target,Pre,0.8314739999914309
00004,item_only,Objects\109a.jpg,Target,Target,Mid,1.8001517999946373
00004,item_only,Scenes\138b.jpg,Lure,Lure,,
00004,item_only,Scenes\070a.jpg,Target,Target,Mid,2.715604800003348
00004,item_only,Foils\scenes11.jpg,Foil,Foil,,
00004,item_only,Scenes\125a.jpg,Target,Lure,Pre,1.4410528000007616
00004,item_only,Foils\scenes26.jpg,Foil,Foil,,
00004,item_only,Objects\021a.jpg,Target,Lure,Pre,1.1946056000015233
00005,item_only,Scenes\042a.jpg,Target,Target,Mid,0.5945944000122836
00005,item_only,Objects\046a.jpg,Target,Target,Pre,1.907992499996908
00005,item_only,Objects\078a.jpg,Target,Target,Pre,1.0610933999996632
00005,item_only,Scenes\168b.jpg,Lure,Foil,,
00005,item_only,Scenes\076a.jpg,Target,Lure,Mid,0.5702619000076083
00005,item_only,Foils\073a.jpg,Foil,Foil,,
00005,item_only,Foils\018a.jpg,Foil,Foil,,
00005,item_only,Objects\169a.jpg,Target,Target,Mid,1.3505080999893837
00005,item_only,Foils\082a.jpg,Foil,Lure,,
00005,item_only,Objects\079a.jpg,Target,Target,Pre,0.6099913000070956
00005,item_only,Objects\175a.jpg,Target,Target,Pre,0.9766860000090674
00005,item_only,Scenes\140b.jpg,Lure,Lure,,
00005,item_only,Scenes\162a.jpg,Target,Target,Mid,0.9567620000016176
00005,item_only,Objects\055b.jpg,Lure,Target,,
00005,item_only,Scenes\143a.jpg,Target,Target,Mid,1.133729099994525
00005,item_only,Foils\scenes13.jpg,Foil,Lure,,
00005,item_only,Objects\022a.jpg,Target,Target,Pre,2.8618341000110377
00005,item_only,Scenes\061a.jpg,Target,Target,Mid,1.711977600003593
00005,item_only,Objects\173a.jpg,Target,Target,Pre,0.6272566000116058
00005,item_only,Objects\047b.jpg,Lure,Target,,
00005,item_only,Objects\111b.jpg,Lure,Lure,,
00005,item_only,Scenes\104b.jpg,Lure,Target,,
00005,item_only,Scenes\122a.jpg,Target,Target,Mid,1.519252799989772
00005,item_only,Objects\082b.jpg,Lure,Target,,
00005,item_only,Scenes\093a.jpg,Target,Target,Mid,1.2136085999954958
00005,item_only,Scenes\185b.jpg,Lure,Lure,,
00005,item_only,Foils\scenes2.jpg,Foil,Foil,,
00005,item_only,Scenes\079b.jpg,Lure,Lure,,
00005,item_only,Scenes\087a.jpg,Target,Lure,Mid,0.7540676999924472
00005,item_only,Objects\102b.jpg,Lure,Lure,,
00005,item_only,Scenes\004b.jpg,Lure,Lure,,
00005,item_only,Scenes\021a.jpg,Target,Target,Mid,1.0057645999913802
00005,item_only,Scenes\029b.jpg,Lure,Lure,,
00005,item_only,Objects\059a.jpg,Target,Target,Pre,1.1887548999948194
00005,item_only,Scenes\014a.jpg,Target,Target,Mid,0.5819058000051882
00005,item_only,Scenes\036b.jpg,Lure,Lure,,
00005,item_only,Foils\scenes17.jpg,Foil,Foil,,
00005,item_only,Objects\119a.jpg,Target,Target,Mid,1.7122477999946568
00005,item_only,Scenes\128a.jpg,Target,Target,Mid,0.8071370999969076
00005,item_only,Scenes\154b.jpg,Lure,Lure,,
00005,item_only,Scenes\102b.jpg,Lure,Lure,,
00005,item_only,Objects\161a.jpg,Target,Lure,Mid,0.943355800001882
00005,item_only,Objects\170b.jpg,Lure,Lure,,
00005,item_only,Foils\scenes8.jpg,Foil,Lure,,
00005,item_only,Foils\scenes26.jpg,Foil,Foil,,
00005,item_only,Scenes\174a.jpg,Target,Target,Mid,1.239213099994231
00005,item_only,Scenes\161b.jpg,Lure,Lure,,
00005,item_only,Scenes\147b.jpg,Lure,Lure,,
00005,item_only,Scenes\010b.jpg,Lure,Foil,,
00005,item_only,Foils\scenes27.jpg,Foil,Lure,,
00005,item_only,Objects\156b.jpg,Lure,Target,,
00005,item_only,Objects\115a.jpg,Target,Target,Mid,1.2319977000006477
00005,item_only,Foils\scenes15.jpg,Foil,Lure,,
00005,item_only,Scenes\081a.jpg,Target,Lure,Mid,0.9757087999896612
00005,item_only,Objects\106a.jpg,Target,Lure,Mid,0.8220922000036808
00005,item_only,Scenes\072a.jpg,Target,Target,Mid,0.7993970000097761
00005,item_only,Scenes\132a.jpg,Target,Target,Mid,1.7080466000043089
00005,item_only,Objects\153a.jpg,Target,Target,Pre,2.563363900000695
00005,item_only,Foils\057a.jpg,Foil,Foil,,
00005,item_only,Objects\113a.jpg,Target,Target,Mid,0.9874596000008752
00005,item_only,Scenes\119b.jpg,Lure,Lure,,
00005,item_only,Objects\006b.jpg,Lure,Lure,,
00005,item_only,Objects\024a.jpg,Target,Target,Mid,0.9001118000014685
00005,item_only,Scenes\018a.jpg,Target,Target,Mid,2.5829720000037923
00005,item_only,Objects\048a.jpg,Target,Lure,Mid,0.6570502999966266
00005,item_only,Objects\168a.jpg,Target,Target,Mid,1.8406102000008104
00005,item_only,Objects\130a.jpg,Target,Target,Mid,1.061305600000196
00005,item_only,Scenes\024b.jpg,Lure,Target,,
00005,item_only,Objects\096a.jpg,Target,Target,Mid,0.9132057999959216
00005,item_only,Objects\187b.jpg,Lure,Lure,,
00005,item_only,Scenes\084b.jpg,Lure,Lure,,
00005,item_only,Scenes\137a.jpg,Target,Lure,Mid,0.6474698000092758
00005,item_only,Foils\scenes7.jpg,Foil,Foil,,
00005,item_only,Objects\028b.jpg,Lure,Target,,
00005,item_only,Foils\086a.jpg,Foil,Lure,,
00005,item_only,Objects\146b.jpg,Lure,Target,,
00005,item_only,Objects\159a.jpg,Target,Target,Pre,0.8481481999915559
00005,item_only,Foils\009a.jpg,Foil,Foil,,
00005,item_only,Objects\065a.jpg,Target,Target,Mid,1.7700436000013724
00005,item_only,Foils\042a.jpg,Foil,Foil,,
00005,item_only,Objects\097a.jpg,Target,Lure,Pre,0.9948921999894084
00005,item_only,Scenes\080b.jpg,Lure,Target,,
00005,item_only,Scenes\083b.jpg,Lure,Foil,,
00005,item_only,Scenes\184b.jpg,Lure,Foil,,
00005,item_only,Objects\004a.jpg,Target,Target,Mid,1.6652392000105465
00005,item_only,Foils\scenes29.jpg,Foil,Lure,,
00005,item_only,Objects\133a.jpg,Target,Target,Mid,1.4242533999931766
00005,item_only,Foils\scenes20.jpg,Foil,Foil,,
00005,item_only,Foils\049a.jpg,Foil,Foil,,
00005,item_only,Scenes\166b.jpg,Lure,Lure,,
00005,item_only,Foils\050a.jpg,Foil,Foil,,
00005,item_only,Objects\040a.jpg,Target,Target,Pre,0.8921496999973897
00005,item_only,Foils\scenes3.jpg,Foil,Lure,,
00005,item_only,Scenes\178b.jpg,Lure,Lure,,
00005,item_only,Foils\scenes25.jpg,Foil,Foil,,
00005,item_only,Objects\023b.jpg,Lure,Lure,,
00005,item_only,Foils\scenes30.jpg,Foil,Foil,,
00005,item_only,Objects\031a.jpg,Target,Lure,Mid,2.315955600002781
00005,item_only,Objects\172a.jpg,Target,Lure,Mid,0.7993680000072345
00005,item_only,Scenes\001a.jpg,Target,Target,Mid,0.9817615999927513
00005,item_only,Objects\163b.jpg,Lure,Lure,,
00005,item_only,Objects\147a.jpg,Target,Target,Pre,0.8656805999926291
00005,item_only,Objects\009a.jpg,Target,Target,Pre,0.8005390000034822
00005,item_only,Scenes\175b.jpg,Lure,Foil,,
00005,item_only,Scenes\121b.jpg,Lure,Foil,,
00005,item_only,Objects\067b.jpg,Lure,Foil,,
00005,item_only,Scenes\126a.jpg,Target,Lure,Pre,0.948570299995481
00005,item_only,Foils\scenes22.jpg,Foil,Foil,,
00005,item_only,Objects\190b.jpg,Lure,Target,,
00005,item_only,Objects\064a.jpg,Target,Target,Mid,1.6245313999970676
00005,item_only,Objects\152b.jpg,Lure,Target,,
00005,item_only,Objects\182a.jpg,Target,Target,Mid,1.894110799999908
00005,item_only,Objects\033b.jpg,Lure,Lure,,
00005,item_only,Objects\052b.jpg,Lure,Lure,,
00005,item_only,Foils\026a.jpg,Foil,Lure,,
00005,item_only,Scenes\165b.jpg,Lure,Lure,,
00005,item_only,Scenes\100b.jpg,Lure,Lure,,
00005,item_only,Scenes\011b.jpg,Lure,Target,,
00005,item_only,Foils\scenes12.jpg,Foil,Foil,,
00005,item_only,Objects\029b.jpg,Lure,Lure,,
00005,item_only,Objects\018a.jpg,Target,Target,Mid,1.2482832000096096
00005,item_only,Objects\124a.jpg,Target,Target,Pre,2.1123827999981586
00005,item_only,Scenes\157a.jpg,Target,Foil,Pre,0.7179838000010932
00005,item_only,Scenes\050b.jpg,Lure,Lure,,
00005,item_only,Objects\132b.jpg,Lure,Foil,,
00005,item_only,Foils\scenes23.jpg,Foil,Lure,,
00005,item_only,Scenes\177b.jpg,Lure,Lure,,
00005,item_only,Scenes\040a.jpg,Target,Target,Pre,1.3094321999960812
00005,item_only,Objects\180a.jpg,Target,Target,Mid,0.9717411000019638
00005,item_only,Scenes\025b.jpg,Lure,Foil,,
00005,item_only,Objects\013b.jpg,Lure,Lure,,
00005,item_only,Scenes\130a.jpg,Target,Target,Pre,1.3023180000018328
00005,item_only,Scenes\167a.jpg,Target,Target,Mid,1.091207999998005
00005,item_only,Scenes\190b.jpg,Lure,Foil,,
00005,item_only,Objects\103b.jpg,Lure,Target,,
00005,item_only,Scenes\026a.jpg,Target,Target,Mid,0.7104415000067092
00005,item_only,Foils\002a.jpg,Foil,Foil,,
00005,item_only,Scenes\151b.jpg,Lure,Lure,,
00005,item_only,Objects\034b.jpg,Lure,Lure,,
00005,item_only,Objects\116b.jpg,Lure,Lure,,
00005,item_only,Scenes\142a.jpg,Target,Foil,Pre,0.8594271000038134
00005,item_only,Scenes\068b.jpg,Lure,Foil,,
00005,item_only,Objects\141b.jpg,Lure,Lure,,
00005,item_only,Foils\093b.jpg,Foil,Foil,,
00005,item_only,Scenes\051b.jpg,Lure,Lure,,
00005,item_only,Scenes\059a.jpg,Target,Lure,Pre,1.056366899996647
00005,item_only,Objects\154b.jpg,Lure,Lure,,
00005,item_only,Foils\scenes5.jpg,Foil,Lure,,
00005,item_only,Foils\101b.jpg,Foil,Foil,,
00005,item_only,Scenes\105b.jpg,Lure,Lure,,
00006,item_only,Objects\156b.jpg,Lure,Target,,
00006,item_only,Objects\107a.jpg,Target,Target,Mid,1.994848100002855
00006,item_only,Objects\191a.jpg,Target,Target,Pre,1.9784332999988687
00006,item_only,Objects\137a.jpg,Target,Target,Pre,5.1423317000007955
00006,item_only,Scenes\126b.jpg,Lure,Lure,,
00006,item_only,Scenes\121a.jpg,Target,Lure,Mid,1.259038199990755
00006,item_only,Objects\129a.jpg,Target,Target,Mid,1.7951429000095231
00006,item_only,Scenes\072b.jpg,Lure,Lure,,
00006,item_only,Scenes\004a.jpg,Target,Lure,Pre,0.7284536999941338
00006,item_only,Objects\078b.jpg,Lure,Target,,
00006,item_only,Objects\043b.jpg,Lure,Target,,
00006,item_only,Objects\026b.jpg,Lure,Lure,,
00006,item_only,Objects\098a.jpg,Target,Target,Mid,0.817937300002086
00006,item_only,Foils\082a.jpg,Foil,Foil,,
00006,item_only,Scenes\007a.jpg,Target,Target,Pre,2.1993767999956617
00006,item_only,Scenes\176a.jpg,Target,Target,Pre,0.8393310999963433
00006,item_only,Objects\076a.jpg,Target,Target,Mid,1.0696664999995846
00006,item_only,Scenes\178a.jpg,Target,Target,Pre,1.6676392999943346
00006,item_only,Scenes\028b.jpg,Lure,Target,,
00006,item_only,Objects\118b.jpg,Lure,Lure,,
00006,item_only,Objects\086b.jpg,Lure,Target,,
00006,item_only,Scenes\159a.jpg,Target,Target,Mid,1.130694899999071
00006,item_only,Objects\122a.jpg,Target,Target,Mid,1.2676701999880606
00006,item_only,Scenes\091b.jpg,Lure,Lure,,
00006,item_only,Foils\scenes20.jpg,Foil,Foil,,
00006,item_only,Objects\123a.jpg,Target,Lure,Pre,1.8684405999956653
00006,item_only,Scenes\073b.jpg,Lure,Foil,,
00006,item_only,Scenes\166b.jpg,Lure,Lure,,
00006,item_only,Foils\093b.jpg,Foil,Foil,,
00006,item_only,Foils\058a.jpg,Foil,Foil,,
00006,item_only,Foils\018a.jpg,Foil,Foil,,
00006,item_only,Foils\scenes4.jpg,Foil,Foil,,
00006,item_only,Foils\scenes6.jpg,Foil,Foil,,
00006,item_only,Scenes\054b.jpg,Lure,Target,,
00006,item_only,Scenes\022a.jpg,Target,Lure,Mid,1.444291500010877
00006,item_only,Objects\084a.jpg,Target,Target,Mid,1.785803599996143
00006,item_only,Foils\113a.jpg,Foil,Foil,,
00006,item_only,Objects\181a.jpg,Target,Target,Mid,2.2292615000042133
00006,item_only,Foils\scenes29.jpg,Foil,Foil,,
00006,item_only,Foils\scenes25.jpg,Foil,Foil,,
00006,item_only,Objects\165a.jpg,Target,Lure,Mid,1.6124883000011323
00006,item_only,Objects\186a.jpg,Target,Target,Pre,0.8563029999932041
00006,item_only,Scenes\114b.jpg,Lure,Lure,,
00006,item_only,Objects\038b.jpg,Lure,Lure,,
00006,item_only,Objects\184a.jpg,Target,Lure,Mid,3.188112199990428
00006,item_only,Objects\099a.jpg,Target,Target,Mid,2.2610263000096893
00006,item_only,Scenes\172b.jpg,Lure,Lure,,
00006,item_only,Scenes\033a.jpg,Target,Target,Mid,2.9323306000005687
00006,item_only,Scenes\034a.jpg,Target,Target,Pre,0.8366215999994893
00006,item_only,Foils\081a.jpg,Foil,Foil,,
00006,item_only,Scenes\021a.jpg,Target,Target,Mid,3.3749981000000844
00006,item_only,Foils\033a.jpg,Foil,Foil,,
00006,item_only,Scenes\146b.jpg,Lure,Lure,,
00006,item_only,Objects\091b.jpg,Lure,Lure,,
00006,item_only,Scenes\104b.jpg,Lure,Lure,,
00006,item_only,Scenes\158a.jpg,Target,Target,Pre,1.7201598999963608
00006,item_only,Foils\scenes8.jpg,Foil,Lure,,
00006,item_only,Objects\030b.jpg,Lure,Target,,
00006,item_only,Objects\087a.jpg,Target,Target,Pre,2.436383500011289
00006,item_only,Scenes\107b.jpg,Lure,Lure,,
00006,item_only,Scenes\149b.jpg,Lure,Lure,,
00006,item_only,Scenes\062a.jpg,Target,Target,Mid,1.1817430999944918
00006,item_only,Objects\002b.jpg,Lure,Target,,
00006,item_only,Objects\036a.jpg,Target,Target,Mid,0.6243390000017826
00006,item_only,Scenes\150b.jpg,Lure,Lure,,
00006,item_only,Scenes\068a.jpg,Target,Target,Pre,1.434186600003159
00006,item_only,Objects\045b.jpg,Lure,Target,,
00006,item_only,Objects\143b.jpg,Lure,Lure,,
00006,item_only,Scenes\008a.jpg,Target,Target,Mid,1.4531143000058364
00006,item_only,Objects\054a.jpg,Target,Lure,Mid,1.1651477999985218
00006,item_only,Objects\168a.jpg,Target,Target,Pre,2.147085700009484
00006,item_only,Objects\155a.jpg,Target,Lure,Mid,0.6705367999966256
00006,item_only,Foils\010a.jpg,Foil,Foil,,
00006,item_only,Foils\scenes15.jpg,Foil,Foil,,
00006,item_only,Objects\157a.jpg,Target,Target,Pre,2.224216999995406
